,Genero,Peso,Altura
7016,Mujer,73.373,167.885
2453,Hombre,89.23200000000001,171.351
2754,Hombre,83.944,174.39700000000005
5127,Mujer,68.52,169.16299999999995
740,Hombre,93.295,179.52599999999995
8252,Mujer,67.438,168.361
6495,Mujer,72.661,162.678
2629,Hombre,79.999,178.149
5502,Mujer,66.54,163.92
9456,Mujer,77.15,171.66099999999997
5989,Mujer,55.787,154.451
3655,Hombre,75.398,167.71
6403,Mujer,66.10600000000001,162.513
4149,Hombre,83.98200000000001,178.13299999999995
638,Hombre,76.541,168.778
6892,Mujer,65.181,168.146
1821,Hombre,79.15899999999998,177.324
4035,Hombre,73.316,167.40200000000004
338,Hombre,83.965,174.609
1945,Hombre,99.84,189.775
1635,Hombre,95.071,188.781
401,Hombre,74.092,164.519
5209,Mujer,59.815,159.815
4205,Hombre,80.085,167.45
1151,Hombre,97.892,187.186
3142,Hombre,100.145,187.595
8085,Mujer,46.003,156.582
2048,Hombre,80.798,174.11700000000005
2762,Hombre,77.274,172.731
9085,Mujer,67.705,163.983
1875,Hombre,84.839,174.96900000000005
8375,Mujer,73.932,164.511
741,Hombre,106.439,192.998
2036,Hombre,98.083,181.376
1044,Hombre,92.418,175.981
9065,Mujer,76.385,173.329
1976,Hombre,81.067,171.489
2488,Hombre,69.374,165.46099999999996
2167,Hombre,100.751,186.038
2643,Hombre,99.342,187.831
7598,Mujer,69.658,166.97400000000005
3831,Hombre,79.0,184.493
9479,Mujer,60.77,164.358
3256,Hombre,86.865,173.64700000000005
7310,Mujer,50.219,149.471
5900,Mujer,52.115,154.201
2683,Hombre,63.642,160.844
2823,Hombre,77.421,167.065
8306,Mujer,60.591,163.62
1852,Hombre,94.624,181.665
2056,Hombre,87.73100000000002,177.31099999999995
7057,Mujer,59.7,161.564
8456,Mujer,53.812,157.935
2791,Hombre,83.971,172.71099999999996
295,Hombre,87.634,172.423
9161,Mujer,60.525,160.572
1036,Hombre,77.791,172.64
4305,Hombre,85.62,176.27900000000002
8353,Mujer,75.22800000000002,161.766
5652,Mujer,61.59,166.59
8724,Mujer,70.179,168.136
7786,Mujer,57.805,157.744
2491,Hombre,88.499,177.137
3802,Hombre,83.51899999999998,175.416
2,Hombre,95.936,187.759
385,Hombre,84.82,171.002
9517,Mujer,59.01300000000001,157.578
7918,Mujer,64.86399999999999,160.873
7665,Mujer,49.779,157.789
2356,Hombre,81.544,169.82
2795,Hombre,97.923,183.075
852,Hombre,82.098,167.229
2288,Hombre,84.734,174.21099999999996
8630,Mujer,75.935,173.44799999999995
8537,Mujer,62.04600000000001,166.1
4008,Hombre,91.138,186.878
6470,Mujer,70.05,167.138
687,Hombre,84.738,177.993
2585,Hombre,82.27799999999998,172.463
2879,Hombre,83.94,175.503
803,Hombre,97.734,178.37900000000005
2625,Hombre,78.321,159.571
8888,Mujer,65.635,160.411
6236,Mujer,52.84,153.958
1959,Hombre,99.5,186.151
7673,Mujer,66.23,168.31
3022,Hombre,91.312,175.19
3451,Hombre,82.24700000000001,174.322
4950,Hombre,76.258,174.47400000000005
2019,Hombre,69.918,164.87
5545,Mujer,64.408,164.046
9685,Mujer,62.54,165.671
3708,Hombre,85.135,170.373
2112,Hombre,85.824,175.463
6153,Mujer,51.84,153.695
8940,Mujer,78.03,174.44299999999996
1940,Hombre,81.87,172.52700000000004
8496,Mujer,62.735,155.092
5035,Mujer,56.239,160.314
8355,Mujer,59.558,158.47899999999996
7233,Mujer,64.998,164.287
2468,Hombre,65.229,156.059
1357,Hombre,77.875,167.097
1876,Hombre,84.82799999999997,174.104
2690,Hombre,74.014,160.46
5336,Mujer,64.08,172.33
7827,Mujer,61.915,162.718
3463,Hombre,78.881,168.32
7404,Mujer,62.658,160.789
615,Hombre,82.919,178.12400000000005
1769,Hombre,85.84700000000002,177.305
1268,Hombre,77.039,168.678
1770,Hombre,78.35600000000002,175.85299999999995
1698,Hombre,85.999,177.803
7593,Mujer,72.94800000000002,171.78599999999997
3387,Hombre,76.461,172.449
3381,Hombre,79.373,171.91099999999997
3602,Hombre,89.52799999999998,174.827
5460,Mujer,51.085,163.33
4118,Hombre,97.281,179.907
3898,Hombre,76.88600000000002,169.607
5416,Mujer,82.23200000000001,176.765
8083,Mujer,70.313,170.69400000000005
5071,Mujer,59.708,161.556
7683,Mujer,46.162,158.904
5368,Mujer,60.861,162.685
1247,Hombre,70.143,164.613
2676,Hombre,79.335,167.125
1929,Hombre,72.748,171.043
3851,Hombre,96.444,184.953
6967,Mujer,61.935,159.974
9741,Mujer,46.155,149.469
9998,Mujer,74.03699999999998,175.37400000000005
4919,Hombre,87.554,171.543
591,Hombre,95.901,186.502
5595,Mujer,60.594,158.708
5927,Mujer,54.227,156.782
3250,Hombre,80.335,171.514
4699,Hombre,79.12899999999998,174.90400000000002
2483,Hombre,73.807,172.845
2890,Hombre,88.545,174.71099999999996
2794,Hombre,78.723,176.9
345,Hombre,90.497,178.886
8100,Mujer,56.931,163.439
9714,Mujer,57.61,154.036
7588,Mujer,62.419,161.326
7245,Mujer,68.45100000000001,161.266
6348,Mujer,53.677,159.63299999999995
3644,Hombre,103.119,189.341
5790,Mujer,60.489,157.583
6985,Mujer,73.59,168.18599999999995
9327,Mujer,60.254,162.06799999999996
574,Hombre,92.349,185.37
247,Hombre,76.445,171.079
5788,Mujer,63.169,163.349
3049,Hombre,83.367,173.398
214,Hombre,78.225,167.03400000000005
2836,Hombre,86.104,179.24
4926,Hombre,81.959,176.255
1853,Hombre,89.338,180.00599999999997
9074,Mujer,64.516,157.516
944,Hombre,91.222,179.132
9947,Mujer,56.289,149.954
1051,Hombre,78.197,173.82299999999995
5260,Mujer,58.812,165.74
9927,Mujer,70.38600000000002,160.004
1495,Hombre,95.127,184.005
1269,Hombre,91.556,182.879
4963,Hombre,92.739,182.482
9814,Mujer,56.216,153.162
7151,Mujer,52.68600000000001,161.485
7963,Mujer,56.24800000000001,160.035
7878,Mujer,47.041,155.408
7456,Mujer,56.243,159.286
1501,Hombre,94.795,182.476
2433,Hombre,83.17200000000003,176.213
6165,Mujer,54.957,155.05700000000004
1484,Hombre,98.205,190.554
7288,Mujer,69.589,167.44400000000005
9080,Mujer,76.133,169.8
7048,Mujer,61.37,165.49400000000003
8976,Mujer,62.956,159.972
3494,Hombre,82.75200000000002,166.271
6667,Mujer,58.652,156.951
3990,Hombre,81.572,174.935
9677,Mujer,62.014,161.862
7903,Mujer,61.306,160.933
63,Hombre,74.245,170.484
5715,Mujer,65.2,157.31
7374,Mujer,69.593,167.14
7641,Mujer,72.632,171.98
5496,Mujer,61.68899999999999,165.135
5101,Mujer,75.025,177.203
5798,Mujer,55.995,163.624
4975,Hombre,97.568,186.179
7697,Mujer,54.69600000000001,154.058
1954,Hombre,109.233,192.65
6408,Mujer,63.913,159.795
375,Hombre,88.65700000000002,174.761
2148,Hombre,84.694,179.31799999999996
138,Hombre,76.372,171.80599999999995
3715,Hombre,74.515,172.692
6692,Mujer,56.235,163.252
3862,Hombre,92.94,181.991
9303,Mujer,48.415,153.423
1513,Hombre,97.705,186.681
922,Hombre,85.01799999999999,177.32299999999995
8492,Mujer,68.306,161.697
4275,Hombre,108.83,195.381
4348,Hombre,85.104,174.00799999999995
6288,Mujer,71.34899999999998,176.32299999999995
6708,Mujer,68.462,169.56
8922,Mujer,68.83800000000001,171.393
2512,Hombre,84.61,174.80200000000005
8290,Mujer,59.49100000000001,155.10399999999996
9811,Mujer,62.26,161.541
2360,Hombre,72.133,163.685
752,Hombre,88.389,180.567
2388,Hombre,92.858,182.996
2079,Hombre,83.141,174.329
2506,Hombre,79.553,168.47299999999996
7522,Mujer,43.68899999999999,148.43
2423,Hombre,70.16,169.976
7609,Mujer,45.779,150.911
7395,Mujer,60.618,162.86700000000005
582,Hombre,81.97200000000002,177.41099999999997
8431,Mujer,67.98899999999999,163.895
6653,Mujer,56.538,163.069
2454,Hombre,72.551,168.455
8971,Mujer,53.069,148.64600000000004
2371,Hombre,90.371,180.734
6396,Mujer,45.824,149.986
5064,Mujer,67.47800000000001,166.86900000000003
2001,Hombre,84.928,170.393
8419,Mujer,65.18,167.952
1355,Hombre,79.202,171.92
1365,Hombre,76.07600000000002,170.43
6295,Mujer,66.196,162.341
2473,Hombre,75.997,166.571
8399,Mujer,57.908,158.654
3420,Hombre,78.24600000000002,165.59799999999996
9725,Mujer,65.65100000000001,170.255
8170,Mujer,75.579,171.169
8560,Mujer,62.69300000000001,160.904
8763,Mujer,53.597,158.947
941,Hombre,94.512,176.271
3576,Hombre,93.995,177.775
4450,Hombre,94.906,179.229
1930,Hombre,79.19,166.65400000000002
4397,Hombre,71.419,170.438
8889,Mujer,60.065,157.275
1073,Hombre,73.207,166.528
253,Hombre,88.59,181.251
4988,Hombre,85.764,179.50799999999995
4351,Hombre,92.788,185.276
7239,Mujer,62.267,163.167
2911,Hombre,84.26799999999999,176.27700000000004
5222,Mujer,63.68,162.197
5274,Mujer,58.31800000000001,156.037
2140,Hombre,88.772,183.907
4859,Hombre,78.399,168.518
1000,Hombre,71.494,167.74400000000003
292,Hombre,89.867,175.919
6198,Mujer,59.848,161.9
7415,Mujer,43.199,148.72899999999996
5320,Mujer,49.86600000000001,152.108
3815,Hombre,79.706,172.035
6172,Mujer,64.616,164.86
7816,Mujer,53.838,157.90200000000004
8196,Mujer,66.508,167.672
7319,Mujer,64.19,168.593
6081,Mujer,66.715,164.69799999999995
2808,Hombre,90.998,176.78799999999995
3252,Hombre,77.268,173.06900000000005
2404,Hombre,83.351,172.554
8676,Mujer,65.411,163.732
5270,Mujer,60.351000000000006,154.66899999999995
4743,Hombre,75.671,174.991
2332,Hombre,105.659,192.038
8344,Mujer,66.48,165.049
9989,Mujer,43.475,153.54399999999995
8216,Mujer,61.953,161.519
4686,Hombre,94.78,181.405
9301,Mujer,59.444,157.27700000000004
746,Hombre,90.515,179.83900000000003
194,Hombre,101.175,183.675
5944,Mujer,64.709,165.657
8046,Mujer,62.838,159.911
8961,Mujer,78.148,172.706
1899,Hombre,95.965,182.521
8836,Mujer,63.692,164.893
7917,Mujer,72.845,170.895
5763,Mujer,63.919,160.095
5819,Mujer,57.243,159.44299999999996
485,Hombre,96.48,176.828
8026,Mujer,66.118,163.90599999999995
7621,Mujer,59.387,160.683
9500,Mujer,57.448,166.446
9483,Mujer,51.06399999999999,158.442
3514,Hombre,80.186,170.046
8879,Mujer,64.834,164.493
4447,Hombre,83.631,173.388
2437,Hombre,84.25,175.604
9406,Mujer,44.425,147.796
6281,Mujer,72.906,169.541
5551,Mujer,53.483,152.725
2321,Hombre,83.509,173.136
5888,Mujer,67.91199999999999,163.731
9199,Mujer,62.191,153.994
1066,Hombre,69.635,169.22400000000005
9383,Mujer,47.916,149.714
5814,Mujer,56.654,161.47299999999996
9561,Mujer,76.212,160.989
6636,Mujer,49.455,151.69
7528,Mujer,52.475,152.64
2218,Hombre,78.789,170.58700000000005
2620,Hombre,93.101,181.911
6015,Mujer,68.86399999999999,162.866
9459,Mujer,66.161,158.797
2284,Hombre,87.329,175.06900000000005
201,Hombre,96.613,182.999
1012,Hombre,78.292,174.429
7813,Mujer,68.946,167.64
680,Hombre,81.757,174.453
6553,Mujer,75.384,174.142
5475,Mujer,58.144,159.834
506,Hombre,89.777,182.316
2346,Hombre,68.98899999999999,165.792
7344,Mujer,63.985,159.384
1371,Hombre,94.806,181.741
8156,Mujer,51.86600000000001,150.946
3581,Hombre,77.001,170.592
1719,Hombre,73.167,163.549
2223,Hombre,77.704,166.357
7480,Mujer,55.886,151.513
5351,Mujer,71.495,167.479
2319,Hombre,73.992,166.644
6361,Mujer,62.992,166.49
2467,Hombre,76.887,168.878
3338,Hombre,75.988,167.71900000000005
1651,Hombre,58.762,157.709
5720,Mujer,78.672,168.46200000000005
3120,Hombre,86.93299999999998,173.40900000000005
7926,Mujer,77.805,176.47
7290,Mujer,83.963,178.05
5225,Mujer,72.824,169.105
1055,Hombre,82.346,180.356
5846,Mujer,58.442,155.787
4108,Hombre,80.762,172.31900000000005
7214,Mujer,54.37,149.44
8986,Mujer,44.528,153.466
9681,Mujer,57.419,163.85299999999995
5038,Mujer,57.569,160.531
7515,Mujer,58.994,160.20600000000005
9903,Mujer,71.127,168.627
5473,Mujer,51.096,152.743
640,Hombre,94.819,178.90099999999995
4937,Hombre,101.413,185.249
2982,Hombre,92.109,173.19
6710,Mujer,45.136,150.77100000000004
2449,Hombre,89.929,174.87599999999995
9575,Mujer,46.64100000000001,149.03799999999995
4973,Hombre,84.906,180.865
1284,Hombre,76.118,161.655
554,Hombre,102.739,188.859
4002,Hombre,84.074,174.00599999999997
868,Hombre,85.037,175.28900000000004
4591,Hombre,87.434,180.174
4868,Hombre,84.585,179.855
4676,Hombre,77.72800000000002,172.02900000000002
1524,Hombre,85.27600000000002,171.23
6588,Mujer,81.85,172.399
3439,Hombre,91.03,181.253
8266,Mujer,50.448,151.852
2822,Hombre,99.133,180.544
4687,Hombre,83.351,178.40599999999995
5396,Mujer,60.99100000000001,162.644
9021,Mujer,62.576,163.856
6795,Mujer,57.621,165.856
608,Hombre,92.866,182.078
307,Hombre,84.602,172.878
5568,Mujer,62.726000000000006,164.53799999999995
4114,Hombre,82.3,171.63299999999995
3938,Hombre,81.882,179.283
7120,Mujer,67.73899999999999,165.21400000000003
8797,Mujer,54.41,166.456
2029,Hombre,84.964,169.53400000000005
1736,Hombre,93.478,176.96400000000003
7135,Mujer,59.472,160.836
3287,Hombre,89.441,175.138
7489,Mujer,53.937,152.45600000000005
6050,Mujer,55.712,150.634
7815,Mujer,50.757,158.764
6743,Mujer,69.042,175.329
7326,Mujer,62.51300000000001,164.956
1560,Hombre,81.92399999999998,176.898
122,Hombre,73.507,169.688
1172,Hombre,87.08200000000002,181.949
2307,Hombre,80.19800000000002,167.817
4941,Hombre,69.137,163.011
3656,Hombre,78.79899999999998,171.155
4549,Hombre,90.008,181.45
8024,Mujer,58.206,161.067
8594,Mujer,60.615,161.668
6544,Mujer,60.605,164.308
2619,Hombre,79.78699999999998,169.145
2919,Hombre,90.669,177.755
613,Hombre,91.275,175.218
9272,Mujer,64.923,163.857
6435,Mujer,54.815,157.971
1667,Hombre,84.92399999999998,176.28
2525,Hombre,71.249,170.92700000000005
6706,Mujer,68.89,162.635
4741,Hombre,82.26299999999998,173.308
4513,Hombre,79.126,173.845
5678,Mujer,66.344,164.112
1167,Hombre,88.07600000000002,183.342
897,Hombre,73.207,169.063
6712,Mujer,62.105,155.696
1525,Hombre,87.073,179.715
2259,Hombre,100.458,183.931
5185,Mujer,68.416,163.25799999999995
660,Hombre,85.036,172.7
9886,Mujer,54.16,154.175
432,Hombre,84.758,174.71200000000005
2898,Hombre,90.732,180.908
4252,Hombre,89.387,174.356
5920,Mujer,49.37300000000001,153.298
2949,Hombre,74.605,163.997
9529,Mujer,62.534,162.359
7919,Mujer,57.11,164.953
6437,Mujer,57.63800000000001,159.667
7738,Mujer,61.011,156.94
1915,Hombre,61.177,156.46
6490,Mujer,71.396,167.81900000000005
4900,Hombre,99.263,186.747
1877,Hombre,72.436,163.533
4331,Hombre,115.018,195.374
946,Hombre,84.99600000000002,170.297
4560,Hombre,85.24600000000002,171.84799999999996
1697,Hombre,82.84899999999998,173.345
6758,Mujer,58.628,161.083
9570,Mujer,70.955,173.34799999999996
8249,Mujer,62.92100000000001,161.593
8913,Mujer,53.055,157.121
6362,Mujer,54.803,157.194
6188,Mujer,59.676,157.92600000000004
1400,Hombre,85.208,175.637
3002,Hombre,74.207,167.697
8301,Mujer,67.913,170.58700000000005
9995,Mujer,61.74100000000001,167.6
8389,Mujer,75.928,176.34
928,Hombre,80.124,177.18400000000003
1855,Hombre,93.919,180.424
9511,Mujer,54.746,150.81
9557,Mujer,62.94300000000001,166.271
2117,Hombre,87.618,177.012
5969,Mujer,76.988,171.31099999999995
6877,Mujer,63.515,167.92
7314,Mujer,52.20399999999999,153.233
6094,Mujer,57.396,162.19299999999996
6701,Mujer,56.42100000000001,159.20600000000005
7922,Mujer,49.94,158.388
8606,Mujer,67.607,165.3
3320,Hombre,89.305,181.873
2790,Hombre,94.733,181.648
4161,Hombre,89.815,187.27
1165,Hombre,80.995,171.817
9490,Mujer,66.938,166.937
4055,Hombre,93.381,177.207
5293,Mujer,60.477,159.597
5252,Mujer,66.62899999999999,165.31400000000005
2696,Hombre,84.177,164.755
9000,Mujer,48.095,148.012
3955,Hombre,89.848,180.065
5479,Mujer,52.527,155.028
2304,Hombre,64.146,161.497
5746,Mujer,46.43600000000001,147.504
6113,Mujer,59.054,157.621
3133,Hombre,91.246,183.401
74,Hombre,97.837,183.562
4606,Hombre,77.012,171.476
9709,Mujer,61.917,156.736
605,Hombre,101.02,189.786
8104,Mujer,42.966,151.59799999999996
1883,Hombre,85.404,180.379
1797,Hombre,76.544,167.6
8163,Mujer,62.238,155.66899999999995
9527,Mujer,72.833,167.717
3781,Hombre,92.405,178.53599999999997
599,Hombre,97.191,182.657
8457,Mujer,60.103,162.467
7803,Mujer,62.49,159.092
124,Hombre,87.01,183.181
6940,Mujer,61.899,158.14700000000005
5123,Mujer,43.423,143.09799999999996
4059,Hombre,75.721,169.02599999999995
6351,Mujer,59.474,161.306
7108,Mujer,56.984,156.135
5880,Mujer,76.366,161.871
4792,Hombre,85.095,165.165
339,Hombre,75.42399999999998,164.46099999999996
3290,Hombre,79.689,172.13299999999995
3293,Hombre,82.79799999999999,170.80200000000005
9942,Mujer,62.786,168.137
5908,Mujer,59.676,162.765
7935,Mujer,35.457,147.351
8400,Mujer,60.837,163.458
8973,Mujer,49.349,151.084
531,Hombre,85.066,174.545
2134,Hombre,78.223,172.923
1347,Hombre,84.07600000000002,173.139
4084,Hombre,89.765,183.617
2456,Hombre,77.531,171.91400000000004
8966,Mujer,61.602,163.172
3884,Hombre,80.226,167.24400000000003
7178,Mujer,50.268,154.097
6787,Mujer,52.554,158.266
3544,Hombre,92.958,178.28400000000005
4145,Hombre,87.59700000000002,176.863
1279,Hombre,90.164,170.729
395,Hombre,82.809,174.963
7006,Mujer,72.438,166.24200000000005
3234,Hombre,93.13,184.209
8870,Mujer,67.578,164.74900000000005
4363,Hombre,99.787,189.876
445,Hombre,97.766,180.67
9117,Mujer,61.57,157.783
8298,Mujer,54.902,163.075
2787,Hombre,85.182,174.293
8458,Mujer,66.077,161.528
266,Hombre,89.574,172.843
4947,Hombre,98.254,184.055
6107,Mujer,54.815,165.016
9594,Mujer,72.348,166.965
6772,Mujer,61.231,159.343
1925,Hombre,82.65899999999998,171.579
6805,Mujer,45.857,148.004
7259,Mujer,77.661,171.588
2309,Hombre,92.531,179.674
3393,Hombre,81.002,173.43400000000003
426,Hombre,60.629,153.561
702,Hombre,88.76700000000002,177.782
6277,Mujer,72.255,172.578
5321,Mujer,52.929,157.11
1716,Hombre,75.515,167.179
6471,Mujer,58.154,160.704
3077,Hombre,94.906,179.42
1027,Hombre,80.432,167.092
9509,Mujer,40.317,153.955
1559,Hombre,90.811,180.667
3575,Hombre,82.81,173.481
7834,Mujer,57.971,158.006
4482,Hombre,98.195,187.57
1338,Hombre,72.833,166.785
3866,Hombre,88.96700000000001,171.387
9938,Mujer,54.142,154.681
9767,Mujer,49.31100000000001,150.593
9532,Mujer,47.155,153.78799999999995
715,Hombre,78.744,167.918
2958,Hombre,90.284,182.286
3867,Hombre,89.71700000000001,182.362
3549,Hombre,95.814,182.473
6177,Mujer,42.184,148.51
450,Hombre,80.275,175.69099999999997
6727,Mujer,54.956,158.509
6794,Mujer,54.62300000000001,162.539
1125,Hombre,83.639,178.498
8981,Mujer,52.911,159.489
5741,Mujer,78.642,170.799
9786,Mujer,57.599,160.526
3055,Hombre,75.262,163.299
520,Hombre,77.237,174.22099999999998
8464,Mujer,82.335,180.235
9505,Mujer,45.685,152.108
5024,Mujer,67.066,167.294
9550,Mujer,59.473,161.45
813,Hombre,88.943,175.542
3349,Hombre,82.012,177.063
9883,Mujer,50.917,154.07
4752,Hombre,76.46600000000002,170.485
3471,Hombre,69.501,161.793
195,Hombre,93.731,182.625
6452,Mujer,59.777,162.221
4871,Hombre,78.92,167.68599999999995
8950,Mujer,58.56100000000001,167.66299999999995
4186,Hombre,83.82799999999997,174.458
8384,Mujer,61.002,163.29
8837,Mujer,60.37600000000001,158.88299999999995
7632,Mujer,57.103,159.716
49,Hombre,94.818,184.646
4311,Hombre,102.923,182.504
8061,Mujer,66.295,164.55200000000005
4658,Hombre,76.18,168.166
5918,Mujer,57.12300000000001,155.586
7010,Mujer,65.115,162.34799999999996
7916,Mujer,55.00899999999999,155.722
4446,Hombre,89.06700000000002,175.23
232,Hombre,107.257,192.672
5532,Mujer,74.59100000000002,169.676
9340,Mujer,73.12100000000002,158.502
1024,Hombre,71.727,168.143
9996,Mujer,77.135,170.44799999999995
303,Hombre,80.775,172.58
5962,Mujer,62.687,159.971
8657,Mujer,57.381,158.349
6515,Mujer,71.061,171.713
8488,Mujer,51.76,155.162
3005,Hombre,87.78200000000002,173.239
3977,Hombre,98.468,187.135
2615,Hombre,87.27799999999998,172.739
1541,Hombre,72.87100000000002,166.732
5630,Mujer,48.092,151.028
5366,Mujer,71.96300000000002,174.615
9884,Mujer,55.42100000000001,155.582
6998,Mujer,48.683,154.694
1275,Hombre,75.339,170.31599999999997
921,Hombre,98.276,184.387
3236,Hombre,73.825,163.248
8449,Mujer,67.51100000000001,168.428
8775,Mujer,66.809,168.396
731,Hombre,88.351,170.268
4728,Hombre,69.935,169.90200000000004
2774,Hombre,84.301,176.093
4504,Hombre,84.59100000000002,177.05700000000004
5032,Mujer,68.432,169.65200000000004
7365,Mujer,50.964,152.035
2841,Hombre,86.602,180.072
943,Hombre,67.344,159.216
7238,Mujer,54.619,156.21
7701,Mujer,74.477,167.425
2390,Hombre,81.911,175.541
9975,Mujer,55.602,167.679
4152,Hombre,94.405,181.793
9912,Mujer,65.994,168.93599999999995
8557,Mujer,73.01899999999998,171.433
1593,Hombre,79.033,167.222
6768,Mujer,53.565,156.403
6340,Mujer,60.654,165.145
1352,Hombre,88.243,175.753
468,Hombre,90.461,181.228
2379,Hombre,83.229,180.91
6715,Mujer,64.417,168.597
4076,Hombre,84.6,175.71400000000003
3399,Hombre,79.922,168.044
1973,Hombre,85.40700000000002,168.957
4502,Hombre,79.208,169.46400000000003
7740,Mujer,63.607,164.1
9497,Mujer,56.08,153.156
9175,Mujer,54.447,156.702
4218,Hombre,80.91199999999998,170.227
3023,Hombre,95.26,186.312
3593,Hombre,88.17399999999998,180.511
9185,Mujer,61.867,157.316
8129,Mujer,61.053,164.058
6287,Mujer,53.352,152.10399999999996
1696,Hombre,104.693,192.416
5419,Mujer,60.042,168.025
8318,Mujer,66.244,160.851
3260,Hombre,65.595,159.29
3132,Hombre,96.214,177.845
4949,Hombre,80.29899999999998,170.521
8555,Mujer,52.344,154.306
2391,Hombre,100.228,184.232
2565,Hombre,91.001,182.644
2285,Hombre,78.63600000000002,171.92700000000005
6179,Mujer,65.495,159.291
7000,Mujer,64.054,159.253
9822,Mujer,73.204,173.79
992,Hombre,77.472,170.30700000000004
5881,Mujer,58.945,152.95
2043,Hombre,90.639,179.678
698,Hombre,72.297,164.958
2901,Hombre,73.161,172.08
6352,Mujer,60.637,157.25
9034,Mujer,49.715,148.136
8933,Mujer,62.74800000000001,159.218
7571,Mujer,67.357,171.80599999999995
4165,Hombre,80.893,165.572
179,Hombre,83.325,171.128
7322,Mujer,46.593,158.05200000000005
